id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,business_hours,attributes,price
_QUh5vFHSuw8R_uiFZ7XKQ,parish-cafe-and-bar-boston,Parish Cafe & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/IyX4fvBMDxxY7jI-h04AuQ/o.jpg,False,https://www.yelp.com/biz/parish-cafe-and-bar-boston?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,1634,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 42.351855, 'longitude': -71.071647}","['pickup', 'delivery']","{'address1': '361 Boylston St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02116', 'country': 'US', 'state': 'MA', 'display_address': ['361 Boylston St', 'Boston, MA 02116']}",+16172474777,(617) 247-4777,451.51286472757556,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://parishcafe.com/menu/', 'open24_hours': None, 'waitlist_reservation': True}",$$
QI4bVuFLwx_gArFCruDa9Q,celeste-somerville-2,Celeste,https://s3-media1.fl.yelpcdn.com/bphoto/pMduxj7ucrAdlS5ImXIjwA/o.jpg,False,https://www.yelp.com/biz/celeste-somerville-2?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,280,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.3,"{'latitude': 42.38142, 'longitude': -71.09723}",['delivery'],"{'address1': '21 Bow St', 'address2': '', 'address3': None, 'city': 'Somerville', 'zip_code': '02143', 'country': 'US', 'state': 'MA', 'display_address': ['21 Bow St', 'Somerville, MA 02143']}",+16176165319,(617) 616-5319,4296.33164698408,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://celesteunionsquare.com/menu2018', 'open24_hours': None, 'waitlist_reservation': None}",$$
8pUvojqeyK9TcHNDdTtVaQ,pink-carrot-boston-3,Pink Carrot,https://s3-media2.fl.yelpcdn.com/bphoto/IpN14Zg7y8nvgRq0Smj6uQ/o.jpg,False,https://www.yelp.com/biz/pink-carrot-boston-3?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,61,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'salad', 'title': 'Salad'}]",4.2,"{'latitude': 42.36443, 'longitude': -71.05535}","['delivery', 'pickup']","{'address1': '115 Salem St', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02113', 'country': 'US', 'state': 'MA', 'display_address': ['115 Salem St', 'Boston, MA 02113']}",+18572335206,(857) 233-5206,2260.0224998164754,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.pinkcarrotboston.com/menus', 'open24_hours': None, 'waitlist_reservation': None}",
nYwuQiwm4wL23LplImtNjQ,masaos-kitchen-waltham,Masao's Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/zCyVfjR8vaagKl1e--mw-g/o.jpg,False,https://www.yelp.com/biz/masaos-kitchen-waltham?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,145,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'latitude': 42.3662534, 'longitude': -71.2379946}","['delivery', 'pickup']","{'address1': '581 Moody St', 'address2': None, 'address3': '', 'city': 'Waltham', 'zip_code': '02453', 'country': 'US', 'state': 'MA', 'display_address': ['581 Moody St', 'Waltham, MA 02453']}",+17816477977,(781) 647-7977,13853.823237905743,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'http://masaoskitchen.com/menu.aspx', 'open24_hours': None, 'waitlist_reservation': None}",$$
AwgyJFy0UQdSpEZRMaSNRQ,ba-le-dorchester-boston,Ba Le Dorchester,https://s3-media2.fl.yelpcdn.com/bphoto/8wdAllFyUpxBhWUgZ5PBoQ/o.jpg,False,https://www.yelp.com/biz/ba-le-dorchester-boston?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,588,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.2,"{'latitude': 42.31482161297637, 'longitude': -71.05666442591503}",['delivery'],"{'address1': '1052 Dorchester Ave', 'address2': None, 'address3': '', 'city': 'Boston', 'zip_code': '02125', 'country': 'US', 'state': 'MA', 'display_address': ['1052 Dorchester Ave', 'Boston, MA 02125']}",+16172657171,(617) 265-7171,3862.2913912979006,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'http://balebanhmiboston.com/menu.html', 'open24_hours': None, 'waitlist_reservation': None}",$
AmMLaOfDcHjUNOCIIF74tw,café-sauvage-boston-2,Café Sauvage,https://s3-media1.fl.yelpcdn.com/bphoto/xBUQ3GivR5ktK0MUslOCIg/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-sauvage-boston-2?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,197,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.2,"{'latitude': 42.3505026, 'longitude': -71.0895882}","['delivery', 'pickup']","{'address1': '25 Massachusetts ave', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02115', 'country': 'US', 'state': 'MA', 'display_address': ['25 Massachusetts ave', 'Boston, MA 02115']}",+18572264799,(857) 226-4799,1536.3251205662675,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.cafesauvage.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",$$
Jmyya_ylt3Bks4NTcyWgEg,zuma-boston-2,Zuma,https://s3-media3.fl.yelpcdn.com/bphoto/gv1Lr1W19Dy6nO3OKvKLkw/o.jpg,False,https://www.yelp.com/biz/zuma-boston-2?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,380,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 42.34591732031346, 'longitude': -71.0841486839809}","['delivery', 'pickup']","{'address1': '1 Dalton St', 'address2': 'Fl 2', 'address3': None, 'city': 'Boston', 'zip_code': '02199', 'country': 'US', 'state': 'MA', 'display_address': ['1 Dalton St', 'Fl 2', 'Boston, MA 02199']}",+18574492500,(857) 449-2500,1081.9604199698451,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://zumarestaurant.com/menu/?m-loc=boston', 'open24_hours': None, 'waitlist_reservation': None}",$$$$
BRjvpMJ8C_1_mdB3n3tAgA,mahaniyom-brookline,Mahaniyom,https://s3-media2.fl.yelpcdn.com/bphoto/_cp6j8R_pD3j9LwONM_IkA/o.jpg,False,https://www.yelp.com/biz/mahaniyom-brookline?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,348,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 42.332646, 'longitude': -71.118868}",['pickup'],"{'address1': '236 Washington St', 'address2': None, 'address3': None, 'city': 'Brookline', 'zip_code': '02445', 'country': 'US', 'state': 'MA', 'display_address': ['236 Washington St', 'Brookline, MA 02445']}",+16174875986,(617) 487-5986,4255.423984184249,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1400', 'day': 6}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
NYa-JphaaB41ElGsb3iawA,toro-boston-2,Toro,https://s3-media2.fl.yelpcdn.com/bphoto/vavJneJjBulHvZAGit-bdQ/o.jpg,False,https://www.yelp.com/biz/toro-boston-2?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,2594,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.2,"{'latitude': 42.33698788, 'longitude': -71.07592429}",['pickup'],"{'address1': '1704 Washington St', 'address2': None, 'address3': '', 'city': 'Boston', 'zip_code': '02118', 'country': 'US', 'state': 'MA', 'display_address': ['1704 Washington St', 'Boston, MA 02118']}",+16175364300,(617) 536-4300,1266.7234617418144,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.toro-restaurant.com/menu-index', 'open24_hours': None, 'waitlist_reservation': None}",$$$
xNyCr-pRQre7hq5TG5aTVw,bar-vlaha-brookline,Bar Vlaha,https://s3-media2.fl.yelpcdn.com/bphoto/MZU7LXoXiutFkJaMPW1T-A/o.jpg,False,https://www.yelp.com/biz/bar-vlaha-brookline?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,131,"[{'alias': 'greek', 'title': 'Greek'}]",4.4,"{'latitude': 42.33867, 'longitude': -71.13652}",[],"{'address1': '1653 Beacon St', 'address2': '', 'address3': None, 'city': 'Brookline', 'zip_code': '02445', 'country': 'US', 'state': 'MA', 'display_address': ['1653 Beacon St', 'Brookline, MA 02445']}",+16179068556,(617) 906-8556,5456.098368463459,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",
XK3V6XjaQDuFJKi0WLsNZw,the-kenmore-boston,The Kenmore,https://s3-media1.fl.yelpcdn.com/bphoto/w6FO7PLHtHX6mI2V09k2hg/o.jpg,False,https://www.yelp.com/biz/the-kenmore-boston?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,88,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.5,"{'latitude': 42.34851, 'longitude': -71.09385}","['delivery', 'pickup']","{'address1': '476 Commonwealth Ave', 'address2': None, 'address3': '', 'city': 'Boston', 'zip_code': '02215', 'country': 'US', 'state': 'MA', 'display_address': ['476 Commonwealth Ave', 'Boston, MA 02215']}",+16172666662,(617) 266-6662,1860.6199358234346,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
sUJwSLv0Jy7ZWcEXAQRHPA,wicked-craft-boston,Wicked Craft,https://s3-media3.fl.yelpcdn.com/bphoto/jO1WmNiitTUZEn1y_aZM6g/o.jpg,False,https://www.yelp.com/biz/wicked-craft-boston?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,157,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",3.6,"{'latitude': 42.36322093933365, 'longitude': -71.05619743021623}",[],"{'address1': '54 Salem St', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02113', 'country': 'US', 'state': 'MA', 'display_address': ['54 Salem St', 'Boston, MA 02113']}",+18573155953,(857) 315-5953,2110.1938609183594,"[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.wickedcraftco.com/menus/', 'open24_hours': None, 'waitlist_reservation': None}",
MVfW9obIIYKyndv41vMavQ,saus-somerville-2,Saus,https://s3-media2.fl.yelpcdn.com/bphoto/lGvgbfn8ZEY-7keFI9dltw/o.jpg,False,https://www.yelp.com/biz/saus-somerville-2?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,101,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",3.8,"{'latitude': 42.38126542045205, 'longitude': -71.09823907607239}","['delivery', 'pickup']","{'address1': '1 Bow Market Way', 'address2': 'Ste 12', 'address3': None, 'city': 'Somerville', 'zip_code': '02143', 'country': 'US', 'state': 'MA', 'display_address': ['1 Bow Market Way', 'Ste 12', 'Somerville, MA 02143']}",,,4328.04400895126,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.sausboston.com/#menu-section', 'open24_hours': None, 'waitlist_reservation': None}",
xuVTMvkQ-tmAYoXka-mwgQ,yoma-boston-boston-4,Yoma Boston,https://s3-media2.fl.yelpcdn.com/bphoto/aSMKS7mF2Gsruek_T0dKDw/o.jpg,False,https://www.yelp.com/biz/yoma-boston-boston-4?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,396,"[{'alias': 'burmese', 'title': 'Burmese'}]",4.2,"{'latitude': 42.353774, 'longitude': -71.137631}","['delivery', 'pickup']","{'address1': '5 N Beacon St', 'address2': None, 'address3': '', 'city': 'Boston', 'zip_code': '02134', 'country': 'US', 'state': 'MA', 'display_address': ['5 N Beacon St', 'Boston, MA 02134']}",+16177831372,(617) 783-1372,5493.466724454765,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.toasttab.com/yoma-boston-5-north-beacon-st/v3#!/', 'open24_hours': None, 'waitlist_reservation': None}",$$
MUup2lqjjX8JYvYjFCAAeA,bartaco-seaport-boston-2,bartaco Seaport,https://s3-media3.fl.yelpcdn.com/bphoto/0a9FKO2DPCmMtNyjLdINyw/o.jpg,False,https://www.yelp.com/biz/bartaco-seaport-boston-2?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,829,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 42.350966887607285, 'longitude': -71.04755891814392}","['delivery', 'pickup']","{'address1': '25 Thomson Pl', 'address2': None, 'address3': '', 'city': 'Boston', 'zip_code': '02210', 'country': 'US', 'state': 'MA', 'display_address': ['25 Thomson Pl', 'Boston, MA 02210']}",+16178198226,(617) 819-8226,1977.1264288898888,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
TqDtTxBTd7a1mrJWSS2cNA,el-peñol-boston-2,El Peñol,https://s3-media4.fl.yelpcdn.com/bphoto/3fLdzTEKAUQDQadlpq5IxA/o.jpg,False,https://www.yelp.com/biz/el-pe%C3%B1ol-boston-2?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,192,"[{'alias': 'colombian', 'title': 'Colombian'}]",4.3,"{'latitude': 42.37578, 'longitude': -71.03713}","['delivery', 'pickup']","{'address1': '54 Bennington St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02128', 'country': 'US', 'state': 'MA', 'display_address': ['54 Bennington St', 'Boston, MA 02128']}",+16175690100,(617) 569-0100,4188.195459608687,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://orders.elpenolrestaurant.com/locations/26660dc6-0d81-4a60-8159-4084020d756b', 'open24_hours': None, 'waitlist_reservation': None}",$$
_qv9C5HhMjmmc6ZUnx0i5g,achilito-s-taqueria-cambridge,Achilito’s Taqueria,https://s3-media3.fl.yelpcdn.com/bphoto/l5UF5IMbfEOPcMZwK6FyrA/o.jpg,False,https://www.yelp.com/biz/achilito-s-taqueria-cambridge?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,22,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",3.2,"{'latitude': 42.3722447, 'longitude': -71.120869}","['delivery', 'pickup']","{'address1': '84 Winthrop St', 'address2': None, 'address3': '', 'city': 'Cambridge', 'zip_code': '02138', 'country': 'US', 'state': 'MA', 'display_address': ['84 Winthrop St', 'Cambridge, MA 02138']}",+16179875465,(617) 987-5465,4897.842069479301,"[{'open': [{'is_overnight': True, 'start': '0700', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '0700', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '0700', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '0700', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '0700', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '0700', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '0700', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.achilitos.com/order', 'open24_hours': None, 'waitlist_reservation': None}",
